0.0025,0.31629667948786694,0.48020057003956668,0.37541773499446651,0.2737674738068428
0.0025,0.2180581648081438,0.413628843256282,0.27696544118954186,0.52750308134926682
0.0027777777777777779,0.2589425570814774,0.65598390602051437,0.15004430599984608,0.55865860538665235
0.005,0.25693857047058327,0.66151699601206,0.23919494160779281,0.17630540542749909
0.005,0.34575399488942193,0.49454042232077627,0.49469462984932461,0.55572414367754952
0.0069444444444444441,0.20111716251487058,0.74833495236168734,0.21194211620048609,0.85305077426363063
0.0072222222222222219,0.36295170178184527,0.715994264285443,0.46023816145370328,0.8175636847492439
0.0088888888888888889,0.2950162290840832,0.45656155943793131,0.21594982258472636,0.40388838484046974
0.01,0.20021930715383443,0.71622014426235492,0.055932177143702577,0.53409407947180176
0.011111111111111112,0.53136592359257451,0.43250631651605409,0.2013076908329301,0.53754083558484922
0.013055555555555556,0.19858629141075826,0.50922843057397726,0.12886085994980953,0.472208144403616
0.01361111111111111,0.19926841725981609,0.80100460286357689,0.2907739049441691,0.54891761933413319
0.01638888888888889,0.36875023127584988,0.5715981268336342,0.16049014797282066,0.59158095527165955
0.01861111111111111,0.09650644728105072,0.46154043047987126,0.12517069827031757,0.55934882607403325
0.019166666666666665,0.371192679382953,0.57293150905319323,0.27930799458643929,0.56346461977058293
0.019722222222222221,0.19562614745262047,0.80115505523346231,0.22993537875551531,0.72072865694757349
0.022777777777777779,0.20436372751352094,0.71633137525422819,0.21607002340048956,0.52883507762393056
0.024722222222222222,0.32772766662200664,0.33966912383549913,0.28120863283896941,0.79904615978224314
0.025555555555555557,0.21504167873938293,0.59487118386050708,0.33608007908117515,0.537081375010635
0.0275,0.18222588875187198,0.53321053873625668,0.34870056636395197,0.65306507615965637
0.028611111111111111,0.21816685336750929,0.81378366725877449,0.42073679899413935,0.7718774333388202
0.03138888888888889,0.0822978551958259,0.51884376001851717,0.44474682474482047,0.55131261349300975
0.031944444444444442,0.19722246556005968,0.51582448595767827,0.40812009401824811,0.62232664648872749
0.032222222222222222,0.34382284744654651,0.512242041238386,0.080834112206762537,0.46378435348185476
