strat,max,num workers,num req,dur,seed,avg wt,max wt,num failed
Greedy,0.2,250,3500,8.0,20,0.16448093342931697,0.37789786462335495,1140
Ranking,0.2,250,3500,8.0,20,0.17886448850028722,0.34767461002038963,641
Random,0.2,250,3500,8.0,20,0.1534172333505625,0.3073814460518965,126
HighestRedundancy,0.2,250,3500,8.0,20,0.17102586743710332,0.3392112179007833,364
Greedy,0.2,255,3500,8.0,20,0.16247091115912055,0.37380993348280056,1111
Ranking,0.2,255,3500,8.0,20,0.18090361339019362,0.3877116343359357,719
Random,0.2,255,3500,8.0,20,0.1520496668970408,0.32743611697779046,97
HighestRedundancy,0.2,255,3500,8.0,20,0.1687958700069352,0.3364670381831638,261
Greedy,0.2,260,3500,8.0,20,0.1641302553321554,0.39432464294686426,1134
Ranking,0.2,260,3500,8.0,20,0.18017126801441516,0.365178323524715,679
Random,0.2,260,3500,8.0,20,0.15163275645716537,0.32442556881666607,104
HighestRedundancy,0.2,260,3500,8.0,20,0.16734190272567015,0.32329772723397027,223
Greedy,0.2,265,3500,8.0,20,0.16213037124830415,0.3851976772210513,1104
Ranking,0.2,265,3500,8.0,20,0.17767852976426435,0.36761912138712105,577
Random,0.2,265,3500,8.0,20,0.1502658099345366,0.31997027709768283,74
HighestRedundancy,0.2,265,3500,8.0,20,0.16704593507600274,0.3160324596932182,168
Greedy,0.2,270,3500,8.0,20,0.16472714326288332,0.3764808206944097,1205
Ranking,0.2,270,3500,8.0,20,0.17806088287459765,0.3877116343359357,604
Random,0.2,270,3500,8.0,20,0.1516605262961841,0.30669898152956143,82
HighestRedundancy,0.2,270,3500,8.0,20,0.16564943622573722,0.2738272991882544,142
Greedy,0.2,275,3500,8.0,20,0.1584390488577709,0.37380993348280056,1053
Ranking,0.2,275,3500,8.0,20,0.17705412264554,0.39602299113591577,553
Random,0.2,275,3500,8.0,20,0.15045991078375498,0.2780868845145591,37
HighestRedundancy,0.2,275,3500,8.0,20,0.16544771302448186,0.2860864887514771,101
Greedy,0.2,280,3500,8.0,20,0.15884574069850804,0.38606399483304016,1049
Ranking,0.2,280,3500,8.0,20,0.17574452659827558,0.363655980564088,503
Random,0.2,280,3500,8.0,20,0.14774777225869154,0.2714648237700258,37
HighestRedundancy,0.2,280,3500,8.0,20,0.16441972698745952,0.26339710372506875,67
Greedy,0.2,285,3500,8.0,20,0.15847506447810894,0.3804322991349173,1036
Ranking,0.2,285,3500,8.0,20,0.1735788402169149,0.3558066676263903,392
Random,0.2,285,3500,8.0,20,0.14659438137571432,0.2580852104685484,26
HighestRedundancy,0.2,285,3500,8.0,20,0.16330847628083767,0.2721346353201726,80
Greedy,0.2,290,3500,8.0,20,0.15743086148028715,0.37836452020694666,1023
Ranking,0.2,290,3500,8.0,20,0.17530690081860562,0.36471236759265696,485
Random,0.2,290,3500,8.0,20,0.1479848626837224,0.2904916953002825,27
HighestRedundancy,0.2,290,3500,8.0,20,0.16373611419113077,0.2508563409227503,49
Greedy,0.2,295,3500,8.0,20,0.15534063765006087,0.3798999785810998,985
Ranking,0.2,295,3500,8.0,20,0.17298189907091704,0.332400948476864,342
Random,0.2,295,3500,8.0,20,0.14573767901295165,0.29038306333694053,18
HighestRedundancy,0.2,295,3500,8.0,20,0.16214559854638064,0.22908288302523128,34
Greedy,0.2,300,3500,8.0,20,0.15530269144190284,0.37636695394817216,976
Ranking,0.2,300,3500,8.0,20,0.1721987815026463,0.3775869792016504,351
Random,0.2,300,3500,8.0,20,0.14659604502889187,0.23943108973327218,20
HighestRedundancy,0.2,300,3500,8.0,20,0.1618873295959801,0.22474675892287743,15
