0.003333333,1.962429028,1.719145716,1.902039313,1.635188459
0.015,1.704031381,1.540005342,1.690912003,1.475017083
0.009333333,1.647834457,1.418414406,1.720396791,1.517688875
0.017666667,1.715595369,1.394846863,1.751234092,1.340780148
0.081666667,1.874921424,1.912014098,1.91191266,1.998033938
0.074333333,1.70700691,1.496691107,1.754344872,1.593395801
0.067666667,1.830694242,1.668629348,1.775646955,1.591874224
0.091666667,2.014027406,1.264971783,2.014974166,1.367357032
0.006,1.693617029,1.706567343,1.727970864,1.505583882
0.028666667,1.602728142,1.350923997,1.785452675,1.342775105
0.048,1.851522945,1.467071068,2.101129256,1.314237077
0.178333333,1.735342061,1.383756255,1.836983428,1.319444252
0.148333333,1.822849665,1.529117611,1.714242855,1.390011629
0.197333333,1.830897119,1.479987569,1.891827839,1.535271546
0.031333333,1.777946227,1.665349503,1.751707471,1.493039322
0.091,1.863154559,1.634376951,2.162803858,1.554544859
0.029666667,1.729188126,1.52384281,2.070291955,1.808310149
0.154333333,1.951338419,1.679246576,1.9288867,1.894701929
0.169666667,1.786128932,1.68908611,1.733989548,1.480562387
0.282,1.860111404,1.555356367,1.967500952,1.700481034
0.035333333,1.659736574,1.503318422,2.005371322,2.02028278
0.206333333,1.569659194,1.385480709,1.737641334,1.644858928
0.219,1.843948871,1.674343716,1.708832803,1.545516834
0.266333333,1.878032204,1.673160267,1.775849832,1.665822883
0.129,1.678604133,1.458719299,1.861463917,1.867448788
0.291333333,1.723101817,1.597588592,1.783559157,1.67343077
0.164,1.76699087,1.521509724,2.098086102,1.771386538
0.238,1.770439779,1.536657872,1.588662005,1.471162421
0.36,1.921583129,1.637386293,2.011728134,1.761208876
0.355333333,1.764691598,1.636642411,1.622136707,1.509438544
0.263333333,1.869308494,1.596100827,2.136091723,1.52827229
0.323666667,1.7367622,1.349875799,1.691385382,1.206475587
0.364,1.567089419,1.486513445,1.664876124,1.66710777
0.386666667,1.665011375,1.351836944,1.603945404,1.238563963
0.456666667,1.782680023,1.766348427,1.727497485,1.7533643
0.220666667,1.549236245,1.147404573,1.671976818,1.63018416
0.481666667,1.744268649,1.637724421,1.77104841,1.68705734
0.136,1.762459951,1.061486172,2.04621722,1.809256908
