strat,max,num workers,num req,dur,seed,avg wt,max wt,num failed
Greedy,0.3,400,3177,7.985555555555556,30,0.17804582510188507,0.33489290210702266,48
Ranking,0.3,400,3177,7.985555555555556,30,0.26185025595070166,0.29998912288801166,0
Random,0.3,400,3177,7.985555555555556,30,0.22017305390906125,0.29996123252862716,0
HighestRedundancy,0.3,400,3177,7.985555555555556,30,0.2611603425305375,0.3333189717019629,29
Greedy,0.3,405,3177,7.985555555555556,30,0.17694196092684444,0.33489290210702266,35
Ranking,0.3,405,3177,7.985555555555556,30,0.2625802977856029,0.2999955617966716,0
Random,0.3,405,3177,7.985555555555556,30,0.2153531385968836,0.2999817307414559,0
HighestRedundancy,0.3,405,3177,7.985555555555556,30,0.26005806277600146,0.32989687458076755,26
Greedy,0.3,410,3177,7.985555555555556,30,0.17267632043914632,0.34733331695017855,37
Ranking,0.3,410,3177,7.985555555555556,30,0.2613753629606357,0.2999927407604967,0
Random,0.3,410,3177,7.985555555555556,30,0.21466521124961557,0.2997862866987613,0
HighestRedundancy,0.3,410,3177,7.985555555555556,30,0.25925674716014196,0.3101031747130555,7
Greedy,0.3,415,3177,7.985555555555556,30,0.17544909793841992,0.34733331695017855,39
Ranking,0.3,415,3177,7.985555555555556,30,0.26305404979299246,0.2999974640320113,0
Random,0.3,415,3177,7.985555555555556,30,0.21469531293447783,0.2999868521507972,0
HighestRedundancy,0.3,415,3177,7.985555555555556,30,0.25926785453850887,0.3031852564574385,5
Greedy,0.3,420,3177,7.985555555555556,30,0.17495711798633365,0.34733331695017855,34
Ranking,0.3,420,3177,7.985555555555556,30,0.2620967961843887,0.29999713515078485,0
Random,0.3,420,3177,7.985555555555556,30,0.21227881566233459,0.29998882546507305,0
HighestRedundancy,0.3,420,3177,7.985555555555556,30,0.2598551291082698,0.3154732994348744,7
Greedy,0.3,425,3177,7.985555555555556,30,0.17330924113743892,0.34657899897653943,22
Ranking,0.3,425,3177,7.985555555555556,30,0.26219864419127403,0.29999531870313423,0
Random,0.3,425,3177,7.985555555555556,30,0.21220965701198893,0.29994019502176106,0
HighestRedundancy,0.3,425,3177,7.985555555555556,30,0.2589794224994355,0.3131867610401355,2
Greedy,0.3,430,3177,7.985555555555556,30,0.1716186462270095,0.3270142992086342,15
Ranking,0.3,430,3177,7.985555555555556,30,0.2626030442021026,0.2999978588329439,0
Random,0.3,430,3177,7.985555555555556,30,0.2123040560272071,0.2999798090783187,0
HighestRedundancy,0.3,430,3177,7.985555555555556,30,0.2585997689093527,0.3059947659514737,4
Greedy,0.3,435,3177,7.985555555555556,30,0.17065096924781717,0.32445282012711846,18
Ranking,0.3,435,3177,7.985555555555556,30,0.26208782418485305,0.29999339006866754,0
Random,0.3,435,3177,7.985555555555556,30,0.21380579374136202,0.29997070616808796,0
HighestRedundancy,0.3,435,3177,7.985555555555556,30,0.2591097280094153,0.2999988738942418,0
Greedy,0.3,440,3177,7.985555555555556,30,0.17048460940753568,0.32055633439394426,19
Ranking,0.3,440,3177,7.985555555555556,30,0.2621038789668793,0.299998644336776,0
Random,0.3,440,3177,7.985555555555556,30,0.21106396954572262,0.2999450393104552,0
HighestRedundancy,0.3,440,3177,7.985555555555556,30,0.25999215592498925,0.2999947587552469,0
Greedy,0.3,445,3177,7.985555555555556,30,0.1691153369579908,0.318017672922327,15
Ranking,0.3,445,3177,7.985555555555556,30,0.2625430771094234,0.2999985371161471,0
Random,0.3,445,3177,7.985555555555556,30,0.21250111544230288,0.2999954462119074,0
HighestRedundancy,0.3,445,3177,7.985555555555556,30,0.25927323050004314,0.29999881777161896,0
Greedy,0.3,450,3177,7.985555555555556,30,0.16815284746672313,0.31556030256152967,12
Ranking,0.3,450,3177,7.985555555555556,30,0.26281821856732585,0.299988189676601,0
Random,0.3,450,3177,7.985555555555556,30,0.20985631378205036,0.299985137470485,0
HighestRedundancy,0.3,450,3177,7.985555555555556,30,0.25830139819870873,0.2999909617380401,0
