strat,max,num workers,num req,dur,seed,avg wt,max wt,num failed
Greedy,0.3,150,2500,8.0,20,0.3388324794731104,0.9707409259609469,1331
Ranking,0.3,150,2500,8.0,20,0.4896476217534031,1.0060369550807182,1997
Random,0.3,150,2500,8.0,20,0.48137796699770297,1.094109525258871,1964
HighestRedundancy,0.3,150,2500,8.0,20,0.49248728918332046,1.0589824499168339,1968
Greedy,0.3,155,2500,8.0,20,0.22478599850097913,0.6864495665686636,692
Ranking,0.3,155,2500,8.0,20,0.3734150371581692,0.7883716770382323,1646
Random,0.3,155,2500,8.0,20,0.36229658647061275,0.7489071865933061,1577
HighestRedundancy,0.3,155,2500,8.0,20,0.3676915085218606,0.7853533025187566,1591
Greedy,0.3,160,2500,8.0,20,0.16856418056977795,0.5509685118552815,262
Ranking,0.3,160,2500,8.0,20,0.307550890640438,0.632700649642508,1108
Random,0.3,160,2500,8.0,20,0.30644040910514936,0.6517101034622226,1110
HighestRedundancy,0.3,160,2500,8.0,20,0.3109274629901762,0.6336623571616647,1138
Greedy,0.3,165,2500,8.0,20,0.13923269462497098,0.5292968940096858,120
Ranking,0.3,165,2500,8.0,20,0.2801655811018998,0.5639862354533987,715
Random,0.3,165,2500,8.0,20,0.27049587400930425,0.5954421720520736,669
HighestRedundancy,0.3,165,2500,8.0,20,0.27585466765303707,0.6061169293365529,676
Greedy,0.3,170,2500,8.0,20,0.11686697683157338,0.4887809319881563,58
Ranking,0.3,170,2500,8.0,20,0.26416005079699173,0.5656161395167393,468
Random,0.3,170,2500,8.0,20,0.25158303691024453,0.5412384150053198,397
HighestRedundancy,0.3,170,2500,8.0,20,0.2620997401017156,0.5648819535622911,428
Greedy,0.3,175,2500,8.0,20,0.1032953686681241,0.4760304859492093,45
Ranking,0.3,175,2500,8.0,20,0.254115171174622,0.5432909685350098,243
Random,0.3,175,2500,8.0,20,0.2351023741614643,0.5388286894269196,188
HighestRedundancy,0.3,175,2500,8.0,20,0.24832782715115564,0.49605605806486175,213
Greedy,0.3,180,2500,8.0,20,0.096519321199568,0.4760304859492093,46
Ranking,0.3,180,2500,8.0,20,0.24877007062952247,0.5074932767570186,160
Random,0.3,180,2500,8.0,20,0.22454486433384227,0.4464598505441154,87
HighestRedundancy,0.3,180,2500,8.0,20,0.24169632184305392,0.43600417116762397,117
Greedy,0.3,185,2500,8.0,20,0.08831702776988226,0.4615701135847918,39
Ranking,0.3,185,2500,8.0,20,0.2455580041708476,0.4809291495782879,109
Random,0.3,185,2500,8.0,20,0.2207393068036792,0.45469697496313116,71
HighestRedundancy,0.3,185,2500,8.0,20,0.23912229005007107,0.4139381024193777,57
Greedy,0.3,190,2500,8.0,20,0.08205351580737934,0.471213834888588,26
Ranking,0.3,190,2500,8.0,20,0.24704011378096866,0.5000467286367689,121
Random,0.3,190,2500,8.0,20,0.21531366242569291,0.40423808936666245,33
HighestRedundancy,0.3,190,2500,8.0,20,0.23716894075964987,0.36591442796702645,18
Greedy,0.3,195,2500,8.0,20,0.07696676247086394,0.45317480733431986,28
Ranking,0.3,195,2500,8.0,20,0.24201222198319533,0.4781352051282914,58
Random,0.3,195,2500,8.0,20,0.20969603104301318,0.3711379594933508,4
HighestRedundancy,0.3,195,2500,8.0,20,0.2359519388811465,0.3272095703644445,5
Greedy,0.3,200,2500,8.0,20,0.07266076142380715,0.39600022286024106,23
Ranking,0.3,200,2500,8.0,20,0.24043635937192934,0.4785606123228857,58
Random,0.3,200,2500,8.0,20,0.20887001811309125,0.42854298460231105,18
HighestRedundancy,0.3,200,2500,8.0,20,0.23694682903849157,0.3371366988533889,3
Greedy,0.3,205,2500,8.0,20,0.06686431451142763,0.361369668093436,8
Ranking,0.3,205,2500,8.0,20,0.24159638023294824,0.41401650302815646,38
Random,0.3,205,2500,8.0,20,0.20607643757784058,0.35506538704944784,8
HighestRedundancy,0.3,205,2500,8.0,20,0.2350196197819281,0.2999865150554879,0
Greedy,0.3,210,2500,8.0,20,0.06434133822738876,0.361369668093436,10
Ranking,0.3,210,2500,8.0,20,0.2394545014119729,0.4054862981643306,24
Random,0.3,210,2500,8.0,20,0.20672717125295853,0.3650031971068553,7
HighestRedundancy,0.3,210,2500,8.0,20,0.23624184648342153,0.2999644098624888,0
Greedy,0.3,215,2500,8.0,20,0.061470775107555435,0.3477910806205861,3
Ranking,0.3,215,2500,8.0,20,0.24104915724342263,0.449520703046922,42
Random,0.3,215,2500,8.0,20,0.20231652354407548,0.299991592182993,0
HighestRedundancy,0.3,215,2500,8.0,20,0.23560831085345102,0.299935609285905,0
Greedy,0.3,220,2500,8.0,20,0.05969427595079087,0.33525151005424797,5
Ranking,0.3,220,2500,8.0,20,0.23990625045924438,0.4231754675275821,14
Random,0.3,220,2500,8.0,20,0.2019829345054787,0.33609710378685714,4
HighestRedundancy,0.3,220,2500,8.0,20,0.23487390337673172,0.29998692510030556,0
Greedy,0.3,225,2500,8.0,20,0.05911475592201371,0.33525151005424797,5
Ranking,0.3,225,2500,8.0,20,0.24069883785744378,0.35321733972266034,12
Random,0.3,225,2500,8.0,20,0.20031910182820595,0.29980533515171937,0
HighestRedundancy,0.3,225,2500,8.0,20,0.23374088657202277,0.2999521933693292,0
Greedy,0.3,230,2500,8.0,20,0.055932795973001326,0.33525151005424797,3
Ranking,0.3,230,2500,8.0,20,0.24054483636757223,0.3926440012474598,6
Random,0.3,230,2500,8.0,20,0.19941719104055902,0.2999935154101692,0
HighestRedundancy,0.3,230,2500,8.0,20,0.2333898514113453,0.29997863645285106,0
Greedy,0.3,235,2500,8.0,20,0.054491640013933196,0.33525151005424797,3
Ranking,0.3,235,2500,8.0,20,0.23904653727308522,0.3605024979608227,5
Random,0.3,235,2500,8.0,20,0.19999222781524262,0.2998109252506755,0
HighestRedundancy,0.3,235,2500,8.0,20,0.2339032414411965,0.2999974003152093,0
Greedy,0.3,240,2500,8.0,20,0.05326135679949035,0.3086567814530887,1
Ranking,0.3,240,2500,8.0,20,0.2395913109984755,0.41356583419290777,9
Random,0.3,240,2500,8.0,20,0.19798921590471677,0.3196365164649722,2
HighestRedundancy,0.3,240,2500,8.0,20,0.23461551233269046,0.2999751973366122,0
Greedy,0.3,245,2500,8.0,20,0.05203291077527008,0.326721850410421,2
Ranking,0.3,245,2500,8.0,20,0.23972004514382278,0.3431268062755879,3
Random,0.3,245,2500,8.0,20,0.20011216101617207,0.29999025356717485,0
HighestRedundancy,0.3,245,2500,8.0,20,0.23198337974164596,0.29993050406304816,0
Greedy,0.3,250,2500,8.0,20,0.05056444592593349,0.2969974049993161,0
Ranking,0.3,250,2500,8.0,20,0.23963255306883208,0.2999789181716863,0
Random,0.3,250,2500,8.0,20,0.19808174517220253,0.2999497273352711,0
HighestRedundancy,0.3,250,2500,8.0,20,0.23339758911357572,0.2999901684184543,0
