strat,max,num workers,num req,dur,seed,avg wt,max wt,num failed
Greedy,0.2,150,3946,7.9719444444444445,30,1.5745008400899954,2.610931422558881,3802
Greedy,0.25,150,3946,7.9719444444444445,30,1.5745008400899954,2.610931422558881,3765
Greedy,0.3,150,3946,7.9719444444444445,30,1.5745008400899954,2.610931422558881,3721
Ranking,0.2,150,3946,7.9719444444444445,30,1.5884288504920643,2.639627650803711,3802
Ranking,0.25,150,3946,7.9719444444444445,30,1.6012059686737345,2.6388829597642767,3761
Ranking,0.3,150,3946,7.9719444444444445,30,1.5949893070699306,2.6262662404277646,3719
Random,0.2,150,3946,7.9719444444444445,30,1.592273986649292,2.620258258807865,3812
Random,0.25,150,3946,7.9719444444444445,30,1.596726041048527,2.6334647180915334,3778
Random,0.3,150,3946,7.9719444444444445,30,1.5959136482875933,2.6334354422139845,3734
HighestRedundancy,0.2,150,3946,7.9719444444444445,30,1.5893355456264173,2.6236909347598654,3817
HighestRedundancy,0.25,150,3946,7.9719444444444445,30,1.599434752557643,2.640850587486092,3772
HighestRedundancy,0.3,150,3946,7.9719444444444445,30,1.6028474452592587,2.615980662680273,3735
Greedy,0.2,200,3946,7.9719444444444445,30,0.7265350578759172,1.265344566994834,3443
Greedy,0.25,200,3946,7.9719444444444445,30,0.7265350578759172,1.265344566994834,3375
Greedy,0.3,200,3946,7.9719444444444445,30,0.7265350578759172,1.265344566994834,3297
Ranking,0.2,200,3946,7.9719444444444445,30,0.7316453508283282,1.2675847708028898,3439
Ranking,0.25,200,3946,7.9719444444444445,30,0.7343135810752012,1.2613393021626735,3364
Ranking,0.3,200,3946,7.9719444444444445,30,0.7504066650429118,1.274309480276824,3303
Random,0.2,200,3946,7.9719444444444445,30,0.7386145186352023,1.2833996622277841,3452
Random,0.25,200,3946,7.9719444444444445,30,0.7442286064903622,1.2874847633664122,3395
Random,0.3,200,3946,7.9719444444444445,30,0.7566988748845105,1.296342208451371,3347
HighestRedundancy,0.2,200,3946,7.9719444444444445,30,0.7366710248421474,1.284949180239189,3451
HighestRedundancy,0.25,200,3946,7.9719444444444445,30,0.736120167915231,1.2852071513284682,3373
HighestRedundancy,0.3,200,3946,7.9719444444444445,30,0.7569136973906941,1.283522807152683,3309
Greedy,0.2,250,3946,7.9719444444444445,30,0.35953362652155746,0.7096778588487622,3027
Greedy,0.25,250,3946,7.9719444444444445,30,0.35953362652155746,0.7096778588487622,2706
Greedy,0.3,250,3946,7.9719444444444445,30,0.35953362652155746,0.7096778588487622,2465
Ranking,0.2,250,3946,7.9719444444444445,30,0.3641084960256983,0.6922083513909338,2852
Ranking,0.25,250,3946,7.9719444444444445,30,0.37265169931614717,0.6903227066151476,2616
Ranking,0.3,250,3946,7.9719444444444445,30,0.3892274141873438,0.6806013677523348,2420
Random,0.2,250,3946,7.9719444444444445,30,0.3617362205685356,0.6973745249337522,2846
Random,0.25,250,3946,7.9719444444444445,30,0.3745850618560517,0.6947440798577528,2695
Random,0.3,250,3946,7.9719444444444445,30,0.3779227456608454,0.6840745884565742,2470
HighestRedundancy,0.2,250,3946,7.9719444444444445,30,0.36900510707554957,0.6898291648990134,2845
HighestRedundancy,0.25,250,3946,7.9719444444444445,30,0.3790756496542495,0.6896153571449692,2675
HighestRedundancy,0.3,250,3946,7.9719444444444445,30,0.40367650417012846,0.7148997638343063,2547
Greedy,0.2,300,3946,7.9719444444444445,30,0.2516039168912038,0.5445880039489699,2660
Greedy,0.25,300,3946,7.9719444444444445,30,0.2516039168912038,0.5445880039489699,2003
Greedy,0.3,300,3946,7.9719444444444445,30,0.2516039168912038,0.5445880039489699,1512
Ranking,0.2,300,3946,7.9719444444444445,30,0.26040393099716314,0.5292577882578501,2464
Ranking,0.25,300,3946,7.9719444444444445,30,0.27263457170976835,0.47425370882843404,1751
Ranking,0.3,300,3946,7.9719444444444445,30,0.29760643285473865,0.4846856527497342,1355
Random,0.2,300,3946,7.9719444444444445,30,0.25163147355891213,0.533074745186454,2257
Random,0.25,300,3946,7.9719444444444445,30,0.25967336646793515,0.5062159544451457,1747
Random,0.3,300,3946,7.9719444444444445,30,0.2658432956011272,0.4765266377732362,1172
HighestRedundancy,0.2,300,3946,7.9719444444444445,30,0.25612605953010154,0.5106990688234175,2203
HighestRedundancy,0.25,300,3946,7.9719444444444445,30,0.2739760415125634,0.5096326829346302,1800
HighestRedundancy,0.3,300,3946,7.9719444444444445,30,0.30670404492175063,0.5402621833688113,1572
Greedy,0.2,350,3946,7.9719444444444445,30,0.2054582748438204,0.41442073384595424,2214
Greedy,0.25,350,3946,7.9719444444444445,30,0.2054582748438204,0.41442073384595424,1466
Greedy,0.3,350,3946,7.9719444444444445,30,0.2054582748438204,0.41442073384595424,698
Ranking,0.2,350,3946,7.9719444444444445,30,0.22332004787676069,0.42742117164359755,2062
Ranking,0.25,350,3946,7.9719444444444445,30,0.24311364952338846,0.41311661986497816,1220
Ranking,0.3,350,3946,7.9719444444444445,30,0.27366061332330166,0.4153313948033367,537
Random,0.2,350,3946,7.9719444444444445,30,0.20358340102846417,0.3878358511150084,1602
Random,0.25,350,3946,7.9719444444444445,30,0.21087334733156846,0.3544948030313688,848
Random,0.3,350,3946,7.9719444444444445,30,0.23354943140750006,0.35136765295180655,77
HighestRedundancy,0.2,350,3946,7.9719444444444445,30,0.22120456959366244,0.42717427010855824,1793
HighestRedundancy,0.25,350,3946,7.9719444444444445,30,0.2490167293896767,0.44229152899684043,1384
HighestRedundancy,0.3,350,3946,7.9719444444444445,30,0.282651891558998,0.4869594078539236,995
