0.000833333,0.30097155,0.397795872,0.361028409,0.485406753
0.001944444,0.217049788,0.43263054,0.175380622,0.32375925
0.004166667,0.168437647,0.674482542,0.143821881,0.736922374
0.004166667,0.290424391,0.419568467,0.167117091,0.493488317
0.005833333,0.138300032,0.794276298,0.11582018,0.81148414
0.006111111,0.153930759,0.431337233,0.023233536,0.78729642
0.006111111,0.166027786,0.413224625,0.128129664,0.270827774
0.006388889,0.192994048,0.708049216,0.150535269,0.720108436
0.006944444,0.069161629,0.434252782,0.243219254,0.575887361
0.006944444,0.249662904,0.428592203,0.326173298,0.455897997
0.011388889,0.323689811,0.343245992,0.315452897,0.429692553
0.016388889,0.168304599,0.675591867,0.185311444,0.468529025
0.016666667,0.23157737,0.507737754,0.170681886,0.497749955
0.018611111,0.232456439,0.654396252,0.377314985,0.657030787
0.019166667,0.383629017,0.328338752,0.419970503,0.330884752
0.019444444,0.271409204,0.417592372,0.317633959,0.530444755
0.02,0.221717429,0.651891921,0.169593701,0.752339351
0.023888889,0.178285734,0.333761302,0.21907325,0.392269896
0.025277778,0.239074743,0.512177553,0.302546652,0.194007178
0.029444444,0.069203168,0.445170925,0.077945539,0.390556313
0.030555556,0.168482436,0.62531516,0.276606397,0.485209162
0.030833333,0.273129586,0.245587769,0.412974034,0.04122844
0.0325,0.274128297,0.686929099,0.343201898,0.612139986
0.037777778,0.167180636,0.602912578,0.221219862,0.651110997
0.039166667,0.178752393,0.632429535,0.31002836,0.485705437
0.040555556,0.203040808,0.606597284,0.256393885,0.650820027
0.041111111,0.158714783,0.373616568,0.122856572,0.289171401
0.0425,0.291429145,0.415040038,0.383163201,0.218751473
0.044722222,0.16656353,0.602697534,0.250812947,0.64760534
0.046111111,0.151935486,0.417216767,0.242078404,0.462711985
0.046388889,0.208529793,0.652599778,0.316528257,0.430670253
0.050833333,0.185324826,0.669207775,0.25081797,0.739769809
0.052222222,0.23344523,0.407839199,0.096282925,0.442959215
0.052222222,0.361026963,0.393028838,0.038423096,0.422837808
0.052222222,0.197453385,0.640019768,0.181197066,0.655458774
0.054722222,0.067957646,0.347960561,0.186628885,0.397796801
0.056944444,0.25014874,0.609222464,0.221354091,0.65071925
0.058888889,0.266852248,0.508258478,0.160452909,0.485300806
0.059166667,0.287787196,0.4736977,0.411664264,0.543089897
0.063333333,0.179169353,0.632766687,0.136093664,0.741003561
0.064444444,0.241652629,0.495210667,0.318422901,0.510949643
0.064722222,0.173141937,0.638331303,0.226220707,0.620905492
0.067222222,0.173012467,0.639227181,0.430392664,0.57767706
0.071111111,0.312904678,0.482190062,0.420048963,0.507453763
0.072777778,0.064855799,0.514399646,0.011573987,0.622483088
0.076666667,0.355424449,0.646428825,0.29846253,0.40329839
0.078611111,0.087384713,0.454599175,0.328897508,0.480897502
0.079166667,0.504088125,0.537588678,0.302052908,0.505852698
0.08,0.165718977,0.430863453,0.339940122,0.331317638
0.080277778,0.084014383,0.513598158,0.001984633,0.810908076
0.080555556,0.348374166,0.425916909,0.20287606,0.190619978
0.080833333,0.15941241,0.600187298,0.397683583,0.544887214
