strat,max,num workers,num req,dur,seed,avg wt,max wt,num failed
Greedy,0.1,50,600,100.0,20,0.18355074447443223,0.7302293230683385,421
Greedy,0.15000000000000002,50,600,100.0,20,0.18355074447443223,0.7302293230683385,306
Greedy,0.20000000000000004,50,600,100.0,20,0.18355074447443223,0.7302293230683385,211
Greedy,0.25000000000000006,50,600,100.0,20,0.18355074447443223,0.7302293230683385,141
Greedy,0.30000000000000004,50,600,100.0,20,0.18355074447443223,0.7302293230683385,86
Greedy,0.3500000000000001,50,600,100.0,20,0.18355074447443223,0.7302293230683385,58
Greedy,0.40000000000000013,50,600,100.0,20,0.18355074447443223,0.7302293230683385,45
Greedy,0.45000000000000007,50,600,100.0,20,0.18355074447443223,0.7302293230683385,31
Ranking,0.1,50,600,100.0,20,0.18477756448316693,0.7302293230683385,427
Ranking,0.15000000000000002,50,600,100.0,20,0.1862218394008397,0.7302293230683385,305
Ranking,0.20000000000000004,50,600,100.0,20,0.2011824944542424,0.7302293230683385,216
Ranking,0.25000000000000006,50,600,100.0,20,0.2131189380673722,0.7302293230683385,133
Ranking,0.30000000000000004,50,600,100.0,20,0.22855687318968662,0.8185216823048993,87
Ranking,0.3500000000000001,50,600,100.0,20,0.24971720375586381,0.7264687343658078,55
Ranking,0.40000000000000013,50,600,100.0,20,0.2721699625549888,0.878959158814373,38
Ranking,0.45000000000000007,50,600,100.0,20,0.29757171814355665,0.7423713944417465,25
Random,0.1,50,600,100.0,20,0.18682565654265304,0.7302293230683385,426
Random,0.15000000000000002,50,600,100.0,20,0.1868244999185577,0.7302293230683385,303
Random,0.20000000000000004,50,600,100.0,20,0.20131636747259496,0.7302293230683385,216
Random,0.25000000000000006,50,600,100.0,20,0.2107136794589041,0.7302293230683385,140
Random,0.30000000000000004,50,600,100.0,20,0.23677209693707985,0.8723197633580104,101
Random,0.3500000000000001,50,600,100.0,20,0.25165685649356084,0.7809071158643675,53
Random,0.40000000000000013,50,600,100.0,20,0.27546282555626755,0.7423713944417465,32
Random,0.45000000000000007,50,600,100.0,20,0.30107330401525734,0.7686045186196835,26
HighestRedundancy,0.1,50,600,100.0,20,0.18741143999686882,0.7302293230683385,427
HighestRedundancy,0.15000000000000002,50,600,100.0,20,0.18672008150961728,0.7302293230683385,296
HighestRedundancy,0.20000000000000004,50,600,100.0,20,0.19282822690011273,0.7302293230683385,195
HighestRedundancy,0.25000000000000006,50,600,100.0,20,0.2114119103155055,0.6824883615643668,127
HighestRedundancy,0.30000000000000004,50,600,100.0,20,0.22927342755768487,0.8185216823048993,82
HighestRedundancy,0.3500000000000001,50,600,100.0,20,0.24975365836476263,0.6493846402505326,47
HighestRedundancy,0.40000000000000013,50,600,100.0,20,0.27493845485710255,0.8768993069283796,26
HighestRedundancy,0.45000000000000007,50,600,100.0,20,0.306012370505176,0.7423713944417465,12
Greedy,0.1,60,600,100.0,20,0.16788199963550693,0.7302293230683385,408
Greedy,0.15000000000000002,60,600,100.0,20,0.16788199963550693,0.7302293230683385,276
Greedy,0.20000000000000004,60,600,100.0,20,0.16788199963550693,0.7302293230683385,177
Greedy,0.25000000000000006,60,600,100.0,20,0.16788199963550693,0.7302293230683385,109
Greedy,0.30000000000000004,60,600,100.0,20,0.16788199963550693,0.7302293230683385,66
Greedy,0.3500000000000001,60,600,100.0,20,0.16788199963550693,0.7302293230683385,41
Greedy,0.40000000000000013,60,600,100.0,20,0.16788199963550693,0.7302293230683385,30
Greedy,0.45000000000000007,60,600,100.0,20,0.16788199963550693,0.7302293230683385,21
Ranking,0.1,60,600,100.0,20,0.17060011021926869,0.7302293230683385,408
Ranking,0.15000000000000002,60,600,100.0,20,0.1742394264522799,0.7302293230683385,272
Ranking,0.20000000000000004,60,600,100.0,20,0.18450323226763055,0.7302293230683385,167
Ranking,0.25000000000000006,60,600,100.0,20,0.19831735637836392,0.8185216823048993,110
Ranking,0.30000000000000004,60,600,100.0,20,0.22403212985929008,0.8185216823048993,68
Ranking,0.3500000000000001,60,600,100.0,20,0.24177704035677755,0.6722230286177895,38
Ranking,0.40000000000000013,60,600,100.0,20,0.2624444657799135,0.7423713944417465,22
Ranking,0.45000000000000007,60,600,100.0,20,0.2910229888552199,0.7423713944417465,10
Random,0.1,60,600,100.0,20,0.16951794004899176,0.7302293230683385,407
Random,0.15000000000000002,60,600,100.0,20,0.17535053950969698,0.7302293230683385,278
Random,0.20000000000000004,60,600,100.0,20,0.1840388845111879,0.7302293230683385,171
Random,0.25000000000000006,60,600,100.0,20,0.1990551114128496,0.710284723947456,103
Random,0.30000000000000004,60,600,100.0,20,0.22116668603480558,0.7207407520103256,66
Random,0.3500000000000001,60,600,100.0,20,0.24421993569001388,0.8823016502043426,40
Random,0.40000000000000013,60,600,100.0,20,0.26808694847315373,0.6318668734324795,22
Random,0.45000000000000007,60,600,100.0,20,0.30025318424650826,0.6318668734324795,12
HighestRedundancy,0.1,60,600,100.0,20,0.17123901196295946,0.7302293230683385,409
HighestRedundancy,0.15000000000000002,60,600,100.0,20,0.1729122749372811,0.7302293230683385,266
HighestRedundancy,0.20000000000000004,60,600,100.0,20,0.18151758820085973,0.7302293230683385,168
HighestRedundancy,0.25000000000000006,60,600,100.0,20,0.1982559223395964,0.8185216823048993,102
HighestRedundancy,0.30000000000000004,60,600,100.0,20,0.21985329307587406,0.8185216823048993,48
HighestRedundancy,0.3500000000000001,60,600,100.0,20,0.24456798547710346,0.6478192651466093,22
HighestRedundancy,0.40000000000000013,60,600,100.0,20,0.27031824272152205,0.7161891373450406,11
HighestRedundancy,0.45000000000000007,60,600,100.0,20,0.3023107883393277,0.7423713944417465,4
Greedy,0.1,70,600,100.0,20,0.15568689320254478,0.8185216823048993,387
Greedy,0.15000000000000002,70,600,100.0,20,0.15568689320254478,0.8185216823048993,256
Greedy,0.20000000000000004,70,600,100.0,20,0.15568689320254478,0.8185216823048993,150
Greedy,0.25000000000000006,70,600,100.0,20,0.15568689320254478,0.8185216823048993,84
Greedy,0.30000000000000004,70,600,100.0,20,0.15568689320254478,0.8185216823048993,49
Greedy,0.3500000000000001,70,600,100.0,20,0.15568689320254478,0.8185216823048993,29
Greedy,0.40000000000000013,70,600,100.0,20,0.15568689320254478,0.8185216823048993,21
Greedy,0.45000000000000007,70,600,100.0,20,0.15568689320254478,0.8185216823048993,15
Ranking,0.1,70,600,100.0,20,0.15635162307161762,0.8185216823048993,381
Ranking,0.15000000000000002,70,600,100.0,20,0.16264926760462417,0.8185216823048993,245
Ranking,0.20000000000000004,70,600,100.0,20,0.17513333626930466,0.8185216823048993,149
Ranking,0.25000000000000006,70,600,100.0,20,0.19351017179563967,0.7990584320731519,79
Ranking,0.30000000000000004,70,600,100.0,20,0.2142191286543913,0.727035078173154,48
Ranking,0.3500000000000001,70,600,100.0,20,0.24128489589502872,0.7126066219451689,22
Ranking,0.40000000000000013,70,600,100.0,20,0.2658385079330196,0.7423713944417465,18
Ranking,0.45000000000000007,70,600,100.0,20,0.29482464750342124,0.7423713944417465,9
Random,0.1,70,600,100.0,20,0.15906364026519787,0.7302293230683385,384
Random,0.15000000000000002,70,600,100.0,20,0.16363698588225706,0.8185216823048993,251
Random,0.20000000000000004,70,600,100.0,20,0.17478997957065565,0.8185216823048993,136
Random,0.25000000000000006,70,600,100.0,20,0.19164595871865042,0.8185216823048993,80
Random,0.30000000000000004,70,600,100.0,20,0.21509206525706087,0.8185216823048993,51
Random,0.3500000000000001,70,600,100.0,20,0.24208164301089297,0.6824883615643668,33
Random,0.40000000000000013,70,600,100.0,20,0.2685957275372202,0.7423713944417465,19
Random,0.45000000000000007,70,600,100.0,20,0.28800278960196496,0.7555449241824505,10
HighestRedundancy,0.1,70,600,100.0,20,0.1584385305076067,0.7302293230683385,384
HighestRedundancy,0.15000000000000002,70,600,100.0,20,0.1609569107071786,0.8185216823048993,236
HighestRedundancy,0.20000000000000004,70,600,100.0,20,0.17351508513992595,0.8185216823048993,138
HighestRedundancy,0.25000000000000006,70,600,100.0,20,0.1913724266540067,0.8185216823048993,62
HighestRedundancy,0.30000000000000004,70,600,100.0,20,0.2149142435705771,0.665127551079747,41
HighestRedundancy,0.3500000000000001,70,600,100.0,20,0.2425835333363589,0.6478192651466093,16
HighestRedundancy,0.40000000000000013,70,600,100.0,20,0.270885150463615,0.6478192651466093,7
HighestRedundancy,0.45000000000000007,70,600,100.0,20,0.2981375492547098,0.7405726524632962,4
Greedy,0.1,80,600,100.0,20,0.14425964453162396,0.6318668734324795,364
Greedy,0.15000000000000002,80,600,100.0,20,0.14425964453162396,0.6318668734324795,229
Greedy,0.20000000000000004,80,600,100.0,20,0.14425964453162396,0.6318668734324795,122
Greedy,0.25000000000000006,80,600,100.0,20,0.14425964453162396,0.6318668734324795,73
Greedy,0.30000000000000004,80,600,100.0,20,0.14425964453162396,0.6318668734324795,39
Greedy,0.3500000000000001,80,600,100.0,20,0.14425964453162396,0.6318668734324795,21
Greedy,0.40000000000000013,80,600,100.0,20,0.14425964453162396,0.6318668734324795,14
Greedy,0.45000000000000007,80,600,100.0,20,0.14425964453162396,0.6318668734324795,12
Ranking,0.1,80,600,100.0,20,0.14855724469860118,0.7288189375008997,362
Ranking,0.15000000000000002,80,600,100.0,20,0.15530527425980942,0.8185216823048993,224
Ranking,0.20000000000000004,80,600,100.0,20,0.16784221874128774,0.8185216823048993,129
Ranking,0.25000000000000006,80,600,100.0,20,0.18534079347816007,0.7190593413493573,62
Ranking,0.30000000000000004,80,600,100.0,20,0.20998163747897783,0.7190593413493573,34
Ranking,0.3500000000000001,80,600,100.0,20,0.2369383473058207,0.6318668734324795,18
Ranking,0.40000000000000013,80,600,100.0,20,0.2603723526165943,0.7423713944417465,17
Ranking,0.45000000000000007,80,600,100.0,20,0.29437885164262095,0.7423713944417465,8
Random,0.1,80,600,100.0,20,0.1469705076290843,0.6318668734324795,357
Random,0.15000000000000002,80,600,100.0,20,0.15098463017895442,0.6318668734324795,215
Random,0.20000000000000004,80,600,100.0,20,0.16708341437193458,0.8185216823048993,119
Random,0.25000000000000006,80,600,100.0,20,0.18710670464797127,0.6453139621218431,62
Random,0.30000000000000004,80,600,100.0,20,0.21181302734613225,0.7302293230683385,38
Random,0.3500000000000001,80,600,100.0,20,0.23420355397043827,0.6722230286177895,17
Random,0.40000000000000013,80,600,100.0,20,0.26884470783640924,0.7423713944417465,21
Random,0.45000000000000007,80,600,100.0,20,0.28952739847245257,0.6486407268347253,7
HighestRedundancy,0.1,80,600,100.0,20,0.14641481769803497,0.6318668734324795,356
HighestRedundancy,0.15000000000000002,80,600,100.0,20,0.15404506953784278,0.7288189375008997,221
HighestRedundancy,0.20000000000000004,80,600,100.0,20,0.1661351794210156,0.7374281096021668,113
HighestRedundancy,0.25000000000000006,80,600,100.0,20,0.18746162220218693,0.665127551079747,57
HighestRedundancy,0.30000000000000004,80,600,100.0,20,0.2109833418820178,0.6318668734324795,24
HighestRedundancy,0.3500000000000001,80,600,100.0,20,0.2404966580812365,0.6566630222774283,12
HighestRedundancy,0.40000000000000013,80,600,100.0,20,0.2707206029956628,0.5736291402471835,6
HighestRedundancy,0.45000000000000007,80,600,100.0,20,0.29516277240685984,0.5246104536037072,2
Greedy,0.1,90,600,100.0,20,0.13633577202191746,0.6318668734324795,346
Greedy,0.15000000000000002,90,600,100.0,20,0.13633577202191746,0.6318668734324795,211
